,RegionName,variable,value
46677,Wicker Park,2015-08,524636.0
46678,Old Irving Park,2015-08,358095.0
46679,The Loop,2015-08,379586.0
46680,Calumet Heights,2015-08,121248.0
46681,Grand Crossing,2015-08,79560.0
46682,Old Town,2015-08,386919.0
46683,Norwood Park East,2015-08,304624.0
46684,Washington Park,2015-08,87184.0
46685,Edison Park,2015-08,335380.0
46686,Pilsen,2015-08,251401.0
46687,Roscoe Village,2015-08,706130.0
46688,Sheffield Neighbors,2015-08,959445.0
46689,Wrightwood Neighbors,2015-08,636554.0
46690,Wrightwood,2015-08,153357.0
46691,Budlong Woods,2015-08,275282.0
46692,Burnside,2015-08,88081.0
46693,Fernwood,2015-08,52708.0
46694,Noble Square,2015-08,426898.0
46695,Rosemoor,2015-08,112104.0
46696,Kenwood,2015-08,299283.0
46697,Longwood Manor,2015-08,104058.0
46698,Schorsch Village,2015-08,254063.0
46699,Mayfair,2015-08,291254.0
46700,North Mayfair,2015-08,304006.0
46701,West Woodlawn,2015-08,0.0
46702,Sauganash,2015-08,408789.0
46703,East Ukrainian Village,2015-08,470687.0
46704,Dunning,2015-08,235555.0
46705,Old Town Triangle,2015-08,471390.0
46706,Hollywood Park,2015-08,307326.0
46707,Kilbourn Park,2015-08,248992.0
46708,Norwood Park West,2015-08,304116.0
46709,West Loop Gate,2015-08,316645.0
46710,East Chatham,2015-08,51944.0
46711,Hegewisch,2015-08,100069.0
46712,New Eastside,2015-08,488417.0
46713,Lake Calumet,2015-08,107275.0
46714,North Park,2015-08,301026.0
46715,River North,2015-08,340067.0
46716,Ukrainian Village,2015-08,434762.0
46717,Canaryville,2015-08,221343.0
46718,Tri-Taylor,2015-08,200575.0
46719,Calumet River,2015-08,0.0
46720,Arcadia Terrace,2015-08,291226.0
46721,East Hyde Park,2015-08,206558.0
46722,Fulton River District,2015-08,426455.0
46723,Irving Woods,2015-08,242514.0
46724,Union Ridge,2015-08,259915.0
46725,Washington Heights,2015-08,103155.0
46726,Big Oaks,2015-08,273519.0
46727,Edgebrook,2015-08,426839.0
46728,South Deering,2015-08,81448.0
46729,Lincoln Square,2015-08,384510.0
46730,Kelvin Park,2015-08,224186.0
46731,West Chatham,2015-08,77181.0
46732,Lathrop Homes,2015-08,560811.0
46733,Douglas Park,2015-08,133721.0
46734,Homan Square,2015-08,134959.0
46735,West Chesterfield,2015-08,103196.0
46736,East Beverly,2015-08,215647.0
46737,West Beverly,2015-08,232708.0
46738,Goose Island,2015-08,428326.0
46739,Bowmanville,2015-08,461657.0
46740,Oriole Park,2015-08,276165.0
46741,Hanson Park,2015-08,194572.0
46742,Ranch Triangle,2015-08,684067.0
46743,Wrigleyville,2015-08,444876.0
46744,North Kenwood,2015-08,253627.0
46745,Vittum Park,2015-08,185790.0
46746,Wildwood,2015-08,432505.0
46747,Old Norwood Park,2015-08,393701.0
46748,Oakland,2015-08,290104.0
46749,Ida B. Wells - Darrow Homes,2015-08,236907.0
46750,Pulaski Park,2015-08,336791.0
46751,Avalon Park,2015-08,131208.0
46752,Lake Meadows,2015-08,262041.0
46753,Ravenswood Manor,2015-08,562732.0
46754,West De Paul,2015-08,728531.0
46755,Chinatown,2015-08,281275.0
46756,Andersonville,2015-08,406858.0
46757,Stony Island Park,2015-08,133624.0
46758,West Morgan Park,2015-08,245341.0
46759,Belmont Terrace,2015-08,242595.0
46760,Magnolia Glen,2015-08,376223.0
46761,Altgeld Gardens,2015-08,0.0
46762,Graceland West,2015-08,594913.0
46763,Marynook,2015-08,148874.0
46764,The Bush,2015-08,54012.0
46765,Dearborn Park,2015-08,423518.0
46766,Fifth City,2015-08,149981.0
46767,Lakewood - Balmoral,2015-08,946922.0
46768,The Gap,2015-08,309614.0
46769,South East Ravenswood,2015-08,752881.0
46770,Kennedy Park,2015-08,221546.0
46771,The Robert Taylor Homes,2015-08,0.0
46772,Jackson Park Highlands,2015-08,553460.0
46773,O'Hare International Airport,2015-08,309308.0
46774,Princeton Park,2015-08,85832.0
46775,Printers Row,2015-08,247660.0
46776,River West,2015-08,399721.0
46777,Illinois Medical District,2015-08,158211.0
46778,Gladstone Park,2015-08,281247.0
46779,Cottage Grove Heights,2015-08,0.0
46780,East Pilsen,2015-08,294258.0
46781,Fuller Park,2015-08,99144.0
46782,Ravenswood Gardens,2015-08,543332.0
46783,Sauganash Woods,2015-08,380494.0
46784,River's Edge,2015-08,585905.0
46785,LeClaire Courts,2015-08,140264.0
46786,Pill Hill,2015-08,128877.0
46787,South Old Irving Park,2015-08,277975.0
46788,Tally's Corner,2015-08,352486.0
46789,South Commons,2015-08,101118.0
46790,Chrysler Village,2015-08,133872.0
46791,Parkview,2015-08,146219.0
46792,Pullman,2015-08,90021.0
46793,Peterson Park,2015-08,348479.0
46794,Beverly Woods,2015-08,200115.0
46795,Greektown,2015-08,0.0
46796,Forest Glen,2015-08,335547.0
46797,Sleepy Hollow,2015-08,153152.0
46798,The Island,2015-08,150697.0
46799,Edgewater Glen,2015-08,410455.0
46800,Golden Gate,2015-08,0.0
46801,Marycrest,2015-08,221172.0
46802,Winneconna Parkway,2015-08,109329.0
46803,Stateway Gardens,2015-08,206426.0
46804,Lithuanian Plaza,2015-08,122303.0
46805,Heart of Italy,2015-08,208175.0
46806,Old Edgebrook,2015-08,669658.0
46807,The Villa,2015-08,490046.0
46808,Beverly View,2015-08,138087.0
46809,Eden Green,2015-08,0.0
46810,Mount Greenwood Heights,2015-08,251738.0
46811,Cabrini Green,2015-08,353949.0
46812,Schorsch Forest View,2015-08,314468.0
46813,Riverdale,2015-08,0.0
46814,Groveland Park,2015-08,0.0
46815,Brynford Park,2015-08,342934.0
46816,Logan Square,2015-09,339515.0
46817,Little Village,2015-09,104537.0
46818,West Rogers Park,2015-09,265614.0
46819,South Austin,2015-09,107747.0
46820,Albany Park,2015-09,281851.0
46821,Uptown,2015-09,260964.0
46822,Lake View,2015-09,492872.0
46823,Rogers Park,2015-09,189046.0
46824,Gresham,2015-09,98205.0
46825,Brighton Park,2015-09,141835.0
46826,Englewood,2015-09,46350.0
46827,Jefferson Park,2015-09,271229.0
46828,Portage Park,2015-09,262590.0
46829,South Loop,2015-09,357447.0
46830,Humboldt Park,2015-09,230025.0
46831,Gage Park,2015-09,121920.0
46832,Bridgeport,2015-09,295350.0
46833,Edgewater,2015-09,211182.0
46834,Lake View East,2015-09,292749.0
46835,South Shore,2015-09,87157.0
46836,Cragin,2015-09,214529.0
46837,Back of the Yards,2015-09,78634.0
46838,West Lawn,2015-09,163911.0
46839,Bronzeville,2015-09,178869.0
46840,Belmont Central,2015-09,218271.0
46841,Marquette Park,2015-09,114052.0
46842,Garfield Ridge,2015-09,206506.0
46843,Near North,2015-09,406277.0
46844,West Pullman,2015-09,64048.0
46845,South Chicago,2015-09,94940.0
46846,West Town,2015-09,429670.0
46847,West Englewood,2015-09,0.0
46848,North Austin,2015-09,142140.0
46849,East Garfield Park,2015-09,107832.0
46850,Ravenswood,2015-09,437294.0
46851,East Side,2015-09,98033.0
46852,Hermosa,2015-09,175520.0
46853,North Center,2015-09,695395.0
46854,Roseland,2015-09,59328.0
46855,Streeterville,2015-09,464946.0
46856,West Elsdon,2015-09,159482.0
46857,Bucktown,2015-09,532876.0
46858,Hyde Park,2015-09,332650.0
46859,Chicago Lawn,2015-09,109903.0
46860,Chatham,2015-09,113790.0
46861,Clearing,2015-09,189649.0
46862,Avondale,2015-09,349305.0
46863,Heart of Chicago,2015-09,192707.0
46864,University Village - Little Italy,2015-09,334862.0
46865,Morgan Park,2015-09,114376.0
46866,Mount Greenwood,2015-09,212135.0
46867,Archer Heights,2015-09,165941.0
46868,O'Hare,2015-09,265043.0
46869,Near West Side,2015-09,345077.0
46870,Galewood,2015-09,230668.0
46871,Park Manor,2015-09,81219.0
46872,Montclare,2015-09,222996.0
46873,Gold Coast,2015-09,508661.0
46874,Irving Park,2015-09,359522.0
46875,Scottsdale,2015-09,162682.0
46876,West Humboldt Park,2015-09,165713.0
46877,Lincoln Park,2015-09,500635.0
46878,West Garfield Park,2015-09,103125.0
46879,Ashburn,2015-09,150298.0
46880,McKinley Park,2015-09,188861.0
46881,Woodlawn,2015-09,115966.0
46882,Beverly,2015-09,316759.0
46883,Brainerd,2015-09,106244.0
46884,Belmont Heights,2015-09,236129.0
46885,Belmont Gardens,2015-09,227884.0
46886,Wicker Park,2015-09,524413.0
46887,Old Irving Park,2015-09,357544.0
46888,The Loop,2015-09,378216.0
46889,Calumet Heights,2015-09,120824.0
46890,Grand Crossing,2015-09,81217.0
46891,Old Town,2015-09,385985.0
46892,Norwood Park East,2015-09,302929.0
46893,Washington Park,2015-09,87156.0
46894,Edison Park,2015-09,335412.0
46895,Pilsen,2015-09,251224.0
46896,Roscoe Village,2015-09,704642.0
46897,Sheffield Neighbors,2015-09,957661.0
46898,Wrightwood Neighbors,2015-09,636566.0
46899,Wrightwood,2015-09,154822.0
46900,Budlong Woods,2015-09,274898.0
46901,Burnside,2015-09,85246.0
46902,Fernwood,2015-09,52935.0
46903,Noble Square,2015-09,426588.0
46904,Rosemoor,2015-09,110135.0
46905,Kenwood,2015-09,297802.0
46906,Longwood Manor,2015-09,104495.0
46907,Schorsch Village,2015-09,254039.0
46908,Mayfair,2015-09,291257.0
46909,North Mayfair,2015-09,303651.0
46910,West Woodlawn,2015-09,0.0
46911,Sauganash,2015-09,406091.0
46912,East Ukrainian Village,2015-09,470366.0
46913,Dunning,2015-09,235105.0
46914,Old Town Triangle,2015-09,470408.0
46915,Hollywood Park,2015-09,308787.0
46916,Kilbourn Park,2015-09,247803.0
46917,Norwood Park West,2015-09,302965.0
46918,West Loop Gate,2015-09,317337.0
46919,East Chatham,2015-09,52053.0
46920,Hegewisch,2015-09,100307.0
46921,New Eastside,2015-09,487682.0
46922,Lake Calumet,2015-09,105365.0
46923,North Park,2015-09,302159.0
46924,River North,2015-09,339160.0
46925,Ukrainian Village,2015-09,435120.0
46926,Canaryville,2015-09,218156.0
46927,Tri-Taylor,2015-09,200548.0
46928,Calumet River,2015-09,0.0
46929,Arcadia Terrace,2015-09,289644.0
46930,East Hyde Park,2015-09,206971.0
46931,Fulton River District,2015-09,425769.0
46932,Irving Woods,2015-09,241190.0
46933,Union Ridge,2015-09,260189.0
46934,Washington Heights,2015-09,101101.0
46935,Big Oaks,2015-09,272710.0
46936,Edgebrook,2015-09,423417.0
46937,South Deering,2015-09,81388.0
46938,Lincoln Square,2015-09,381972.0
46939,Kelvin Park,2015-09,222981.0
46940,West Chatham,2015-09,79175.0
46941,Lathrop Homes,2015-09,560120.0
46942,Douglas Park,2015-09,134675.0
46943,Homan Square,2015-09,137090.0
46944,West Chesterfield,2015-09,100649.0
46945,East Beverly,2015-09,211364.0
46946,West Beverly,2015-09,231145.0
46947,Goose Island,2015-09,427671.0
46948,Bowmanville,2015-09,457959.0
46949,Oriole Park,2015-09,276244.0
46950,Hanson Park,2015-09,193601.0
46951,Ranch Triangle,2015-09,683383.0
46952,Wrigleyville,2015-09,443525.0
46953,North Kenwood,2015-09,252965.0
46954,Vittum Park,2015-09,186355.0
46955,Wildwood,2015-09,431307.0
46956,Old Norwood Park,2015-09,393159.0
46957,Oakland,2015-09,287890.0
46958,Ida B. Wells - Darrow Homes,2015-09,238476.0
46959,Pulaski Park,2015-09,336465.0
46960,Avalon Park,2015-09,129497.0
46961,Lake Meadows,2015-09,262937.0
46962,Ravenswood Manor,2015-09,559137.0
46963,West De Paul,2015-09,727788.0
46964,Chinatown,2015-09,279553.0
46965,Andersonville,2015-09,404778.0
46966,Stony Island Park,2015-09,134115.0
46967,West Morgan Park,2015-09,244748.0
46968,Belmont Terrace,2015-09,242177.0
46969,Magnolia Glen,2015-09,374432.0
46970,Altgeld Gardens,2015-09,0.0
46971,Graceland West,2015-09,594876.0
46972,Marynook,2015-09,148690.0
46973,The Bush,2015-09,54598.0
46974,Dearborn Park,2015-09,422268.0
46975,Fifth City,2015-09,153138.0
46976,Lakewood - Balmoral,2015-09,950808.0
46977,The Gap,2015-09,308370.0
46978,South East Ravenswood,2015-09,755927.0
46979,Kennedy Park,2015-09,221376.0
46980,The Robert Taylor Homes,2015-09,0.0
46981,Jackson Park Highlands,2015-09,548855.0
46982,O'Hare International Airport,2015-09,309154.0
46983,Princeton Park,2015-09,89357.0
46984,Printers Row,2015-09,245825.0
46985,River West,2015-09,399612.0
46986,Illinois Medical District,2015-09,159119.0
46987,Gladstone Park,2015-09,281037.0
46988,Cottage Grove Heights,2015-09,0.0
46989,East Pilsen,2015-09,292758.0
46990,Fuller Park,2015-09,97935.0
46991,Ravenswood Gardens,2015-09,544332.0
46992,Sauganash Woods,2015-09,380077.0
46993,River's Edge,2015-09,586907.0
46994,LeClaire Courts,2015-09,143197.0
46995,Pill Hill,2015-09,127022.0
46996,South Old Irving Park,2015-09,275972.0
46997,Tally's Corner,2015-09,349367.0
46998,South Commons,2015-09,103743.0
46999,Chrysler Village,2015-09,133937.0
47000,Parkview,2015-09,146917.0
47001,Pullman,2015-09,90586.0
47002,Peterson Park,2015-09,349359.0
47003,Beverly Woods,2015-09,199806.0
47004,Greektown,2015-09,0.0
47005,Forest Glen,2015-09,334746.0
47006,Sleepy Hollow,2015-09,155372.0
47007,The Island,2015-09,152672.0
47008,Edgewater Glen,2015-09,409258.0
47009,Golden Gate,2015-09,0.0
47010,Marycrest,2015-09,220167.0
47011,Winneconna Parkway,2015-09,110452.0
47012,Stateway Gardens,2015-09,207407.0
47013,Lithuanian Plaza,2015-09,120000.0
47014,Heart of Italy,2015-09,208061.0
47015,Old Edgebrook,2015-09,662559.0
47016,The Villa,2015-09,487316.0
47017,Beverly View,2015-09,138134.0
47018,Eden Green,2015-09,0.0
47019,Mount Greenwood Heights,2015-09,251352.0
47020,Cabrini Green,2015-09,352575.0
47021,Schorsch Forest View,2015-09,318407.0
47022,Riverdale,2015-09,0.0
47023,Groveland Park,2015-09,0.0
47024,Brynford Park,2015-09,337854.0
47025,Logan Square,2015-10,338471.0
47026,Little Village,2015-10,107572.0
47027,West Rogers Park,2015-10,264943.0
47028,South Austin,2015-10,109920.0
47029,Albany Park,2015-10,280409.0
47030,Uptown,2015-10,260112.0
47031,Lake View,2015-10,490648.0
47032,Rogers Park,2015-10,188614.0
47033,Gresham,2015-10,98837.0
47034,Brighton Park,2015-10,143595.0
47035,Englewood,2015-10,46345.0
47036,Jefferson Park,2015-10,270798.0
47037,Portage Park,2015-10,261034.0
47038,South Loop,2015-10,357337.0
47039,Humboldt Park,2015-10,232374.0
47040,Gage Park,2015-10,120953.0
47041,Bridgeport,2015-10,294130.0
47042,Edgewater,2015-10,210327.0
47043,Lake View East,2015-10,291411.0
47044,South Shore,2015-10,87431.0
47045,Cragin,2015-10,214941.0
47046,Back of the Yards,2015-10,80921.0
47047,West Lawn,2015-10,163581.0
47048,Bronzeville,2015-10,181109.0
47049,Belmont Central,2015-10,217568.0
47050,Marquette Park,2015-10,113944.0
47051,Garfield Ridge,2015-10,205082.0
47052,Near North,2015-10,404222.0
47053,West Pullman,2015-10,63589.0
47054,South Chicago,2015-10,94511.0
47055,West Town,2015-10,428515.0
47056,West Englewood,2015-10,0.0
47057,North Austin,2015-10,140794.0
47058,East Garfield Park,2015-10,108644.0
47059,Ravenswood,2015-10,434289.0
47060,East Side,2015-10,99376.0
47061,Hermosa,2015-10,180604.0
47062,North Center,2015-10,693845.0
47063,Roseland,2015-10,59829.0
47064,Streeterville,2015-10,462761.0
47065,West Elsdon,2015-10,159762.0
47066,Bucktown,2015-10,532402.0
47067,Hyde Park,2015-10,331190.0
47068,Chicago Lawn,2015-10,110742.0
47069,Chatham,2015-10,114536.0
47070,Clearing,2015-10,188829.0
47071,Avondale,2015-10,347713.0
47072,Heart of Chicago,2015-10,193793.0
47073,University Village - Little Italy,2015-10,333297.0
47074,Morgan Park,2015-10,114431.0
47075,Mount Greenwood,2015-10,211249.0
47076,Archer Heights,2015-10,166137.0
47077,O'Hare,2015-10,263947.0
47078,Near West Side,2015-10,345051.0
47079,Galewood,2015-10,231518.0
47080,Park Manor,2015-10,83200.0
47081,Montclare,2015-10,223390.0
47082,Gold Coast,2015-10,505830.0
47083,Irving Park,2015-10,357619.0
47084,Scottsdale,2015-10,163044.0
47085,West Humboldt Park,2015-10,161010.0
47086,Lincoln Park,2015-10,499232.0
47087,West Garfield Park,2015-10,101966.0
47088,Ashburn,2015-10,151301.0
47089,McKinley Park,2015-10,188990.0
47090,Woodlawn,2015-10,116116.0
47091,Beverly,2015-10,315033.0
47092,Brainerd,2015-10,108259.0
47093,Belmont Heights,2015-10,234717.0
47094,Belmont Gardens,2015-10,227839.0
47095,Wicker Park,2015-10,524267.0
47096,Old Irving Park,2015-10,355865.0
47097,The Loop,2015-10,376221.0
47098,Calumet Heights,2015-10,119067.0
47099,Grand Crossing,2015-10,82891.0
47100,Old Town,2015-10,384701.0
47101,Norwood Park East,2015-10,300930.0
47102,Washington Park,2015-10,86966.0
47103,Edison Park,2015-10,333957.0
47104,Pilsen,2015-10,251740.0
47105,Roscoe Village,2015-10,701529.0
47106,Sheffield Neighbors,2015-10,957069.0
47107,Wrightwood Neighbors,2015-10,635329.0
47108,Wrightwood,2015-10,155113.0
47109,Budlong Woods,2015-10,274375.0
47110,Burnside,2015-10,83666.0
47111,Fernwood,2015-10,53738.0
47112,Noble Square,2015-10,425583.0
47113,Rosemoor,2015-10,110470.0
47114,Kenwood,2015-10,297087.0
47115,Longwood Manor,2015-10,106089.0
47116,Schorsch Village,2015-10,254087.0
47117,Mayfair,2015-10,289580.0
47118,North Mayfair,2015-10,301650.0
47119,West Woodlawn,2015-10,0.0
47120,Sauganash,2015-10,403130.0
47121,East Ukrainian Village,2015-10,469688.0
47122,Dunning,2015-10,234656.0
47123,Old Town Triangle,2015-10,469549.0
47124,Hollywood Park,2015-10,311345.0
47125,Kilbourn Park,2015-10,246684.0
47126,Norwood Park West,2015-10,301563.0
47127,West Loop Gate,2015-10,317090.0
47128,East Chatham,2015-10,52543.0
47129,Hegewisch,2015-10,100054.0
47130,New Eastside,2015-10,486183.0
47131,Lake Calumet,2015-10,103417.0
47132,North Park,2015-10,303493.0
47133,River North,2015-10,337973.0
47134,Ukrainian Village,2015-10,435406.0
47135,Canaryville,2015-10,213024.0
47136,Tri-Taylor,2015-10,201624.0
47137,Calumet River,2015-10,0.0
47138,Arcadia Terrace,2015-10,288082.0
47139,East Hyde Park,2015-10,206138.0
47140,Fulton River District,2015-10,424839.0
47141,Irving Woods,2015-10,240060.0
47142,Union Ridge,2015-10,260556.0
47143,Washington Heights,2015-10,100454.0
47144,Big Oaks,2015-10,271910.0
47145,Edgebrook,2015-10,420800.0
47146,South Deering,2015-10,80760.0
47147,Lincoln Square,2015-10,380061.0
47148,Kelvin Park,2015-10,222818.0
47149,West Chatham,2015-10,80845.0
47150,Lathrop Homes,2015-10,558648.0
47151,Douglas Park,2015-10,135408.0
47152,Homan Square,2015-10,139530.0
47153,West Chesterfield,2015-10,98802.0
47154,East Beverly,2015-10,209213.0
47155,West Beverly,2015-10,227710.0
47156,Goose Island,2015-10,426970.0
47157,Bowmanville,2015-10,454633.0
47158,Oriole Park,2015-10,276340.0
47159,Hanson Park,2015-10,192037.0
47160,Ranch Triangle,2015-10,682746.0
47161,Wrigleyville,2015-10,441535.0
47162,North Kenwood,2015-10,251706.0
47163,Vittum Park,2015-10,185924.0
47164,Wildwood,2015-10,430154.0
47165,Old Norwood Park,2015-10,390987.0
47166,Oakland,2015-10,284556.0
47167,Ida B. Wells - Darrow Homes,2015-10,240285.0
47168,Pulaski Park,2015-10,336323.0
47169,Avalon Park,2015-10,127403.0
47170,Lake Meadows,2015-10,262288.0
47171,Ravenswood Manor,2015-10,552760.0
47172,West De Paul,2015-10,725878.0
47173,Chinatown,2015-10,277677.0
47174,Andersonville,2015-10,402559.0
47175,Stony Island Park,2015-10,133913.0
47176,West Morgan Park,2015-10,242676.0
47177,Belmont Terrace,2015-10,242065.0
47178,Magnolia Glen,2015-10,372707.0
47179,Altgeld Gardens,2015-10,0.0
47180,Graceland West,2015-10,594263.0
47181,Marynook,2015-10,146343.0
47182,The Bush,2015-10,54363.0
47183,Dearborn Park,2015-10,421217.0
47184,Fifth City,2015-10,156500.0
47185,Lakewood - Balmoral,2015-10,955654.0
47186,The Gap,2015-10,306333.0
47187,South East Ravenswood,2015-10,758257.0
47188,Kennedy Park,2015-10,220436.0
47189,The Robert Taylor Homes,2015-10,0.0
47190,Jackson Park Highlands,2015-10,546561.0
47191,O'Hare International Airport,2015-10,309920.0
47192,Princeton Park,2015-10,92589.0
47193,Printers Row,2015-10,244657.0
47194,River West,2015-10,398789.0
47195,Illinois Medical District,2015-10,159544.0
47196,Gladstone Park,2015-10,282100.0
47197,Cottage Grove Heights,2015-10,0.0
47198,East Pilsen,2015-10,292145.0
47199,Fuller Park,2015-10,97034.0
47200,Ravenswood Gardens,2015-10,541462.0
47201,Sauganash Woods,2015-10,379307.0
47202,River's Edge,2015-10,585857.0
47203,LeClaire Courts,2015-10,147215.0
47204,Pill Hill,2015-10,125254.0
47205,South Old Irving Park,2015-10,273820.0
47206,Tally's Corner,2015-10,342093.0
47207,South Commons,2015-10,107102.0
47208,Chrysler Village,2015-10,134722.0
47209,Parkview,2015-10,147631.0
47210,Pullman,2015-10,89081.0
47211,Peterson Park,2015-10,349771.0
47212,Beverly Woods,2015-10,197901.0
47213,Greektown,2015-10,0.0
47214,Forest Glen,2015-10,332376.0
47215,Sleepy Hollow,2015-10,158103.0
47216,The Island,2015-10,154058.0
47217,Edgewater Glen,2015-10,409722.0
47218,Golden Gate,2015-10,0.0
47219,Marycrest,2015-10,218987.0
47220,Winneconna Parkway,2015-10,111811.0
47221,Stateway Gardens,2015-10,208677.0
47222,Lithuanian Plaza,2015-10,118338.0
47223,Heart of Italy,2015-10,204676.0
47224,Old Edgebrook,2015-10,659654.0
47225,The Villa,2015-10,483547.0
47226,Beverly View,2015-10,139131.0
47227,Eden Green,2015-10,0.0
47228,Mount Greenwood Heights,2015-10,249148.0
47229,Cabrini Green,2015-10,350866.0
47230,Schorsch Forest View,2015-10,319677.0
47231,Riverdale,2015-10,0.0
47232,Groveland Park,2015-10,0.0
47233,Brynford Park,2015-10,333108.0
47234,Logan Square,2015-11,337635.0
47235,Little Village,2015-11,109579.0
47236,West Rogers Park,2015-11,264651.0
47237,South Austin,2015-11,112480.0
47238,Albany Park,2015-11,279929.0
47239,Uptown,2015-11,259523.0
47240,Lake View,2015-11,488454.0
47241,Rogers Park,2015-11,188725.0
47242,Gresham,2015-11,100153.0
47243,Brighton Park,2015-11,143498.0
47244,Englewood,2015-11,46269.0
47245,Jefferson Park,2015-11,270104.0
47246,Portage Park,2015-11,260915.0
47247,South Loop,2015-11,356050.0
47248,Humboldt Park,2015-11,233772.0
47249,Gage Park,2015-11,119415.0
47250,Bridgeport,2015-11,292752.0
47251,Edgewater,2015-11,209478.0
47252,Lake View East,2015-11,290193.0
47253,South Shore,2015-11,88119.0
47254,Cragin,2015-11,215758.0
47255,Back of the Yards,2015-11,82398.0
47256,West Lawn,2015-11,163498.0
47257,Bronzeville,2015-11,181677.0
47258,Belmont Central,2015-11,218292.0
47259,Marquette Park,2015-11,114640.0
47260,Garfield Ridge,2015-11,203922.0
47261,Near North,2015-11,402667.0
47262,West Pullman,2015-11,63102.0
47263,South Chicago,2015-11,94593.0
47264,West Town,2015-11,428041.0
47265,West Englewood,2015-11,0.0
47266,North Austin,2015-11,139394.0
47267,East Garfield Park,2015-11,110135.0
47268,Ravenswood,2015-11,432050.0
47269,East Side,2015-11,100438.0
47270,Hermosa,2015-11,186815.0
47271,North Center,2015-11,691889.0
47272,Roseland,2015-11,60640.0
47273,Streeterville,2015-11,461244.0
47274,West Elsdon,2015-11,159715.0
47275,Bucktown,2015-11,531998.0
47276,Hyde Park,2015-11,331358.0
47277,Chicago Lawn,2015-11,110666.0
47278,Chatham,2015-11,116357.0
47279,Clearing,2015-11,188446.0
47280,Avondale,2015-11,346605.0
47281,Heart of Chicago,2015-11,193886.0
47282,University Village - Little Italy,2015-11,331810.0
47283,Morgan Park,2015-11,113939.0
47284,Mount Greenwood,2015-11,209856.0
47285,Archer Heights,2015-11,166882.0
47286,O'Hare,2015-11,263901.0
47287,Near West Side,2015-11,345882.0
47288,Galewood,2015-11,232333.0
47289,Park Manor,2015-11,85500.0
47290,Montclare,2015-11,224445.0
47291,Gold Coast,2015-11,502998.0
47292,Irving Park,2015-11,357398.0
47293,Scottsdale,2015-11,163392.0
47294,West Humboldt Park,2015-11,155700.0
47295,Lincoln Park,2015-11,497894.0
47296,West Garfield Park,2015-11,102850.0
47297,Ashburn,2015-11,151949.0
47298,McKinley Park,2015-11,189612.0
47299,Woodlawn,2015-11,117200.0
47300,Beverly,2015-11,314364.0
47301,Brainerd,2015-11,109241.0
47302,Belmont Heights,2015-11,233882.0
47303,Belmont Gardens,2015-11,229845.0
47304,Wicker Park,2015-11,522976.0
47305,Old Irving Park,2015-11,354085.0
47306,The Loop,2015-11,374700.0
47307,Calumet Heights,2015-11,117290.0
47308,Grand Crossing,2015-11,83895.0
47309,Old Town,2015-11,382761.0
47310,Norwood Park East,2015-11,299726.0
47311,Washington Park,2015-11,86582.0
47312,Edison Park,2015-11,332785.0
47313,Pilsen,2015-11,251966.0
47314,Roscoe Village,2015-11,697806.0
47315,Sheffield Neighbors,2015-11,956582.0
47316,Wrightwood Neighbors,2015-11,633644.0
47317,Wrightwood,2015-11,154966.0
47318,Budlong Woods,2015-11,274811.0
47319,Burnside,2015-11,83415.0
47320,Fernwood,2015-11,55333.0
47321,Noble Square,2015-11,425827.0
47322,Rosemoor,2015-11,111423.0
47323,Kenwood,2015-11,297313.0
47324,Longwood Manor,2015-11,106660.0
47325,Schorsch Village,2015-11,255396.0
47326,Mayfair,2015-11,288634.0
47327,North Mayfair,2015-11,301097.0
47328,West Woodlawn,2015-11,0.0
47329,Sauganash,2015-11,400995.0
47330,East Ukrainian Village,2015-11,468900.0
47331,Dunning,2015-11,234016.0
47332,Old Town Triangle,2015-11,468693.0
47333,Hollywood Park,2015-11,314755.0
47334,Kilbourn Park,2015-11,246289.0
47335,Norwood Park West,2015-11,300374.0
47336,West Loop Gate,2015-11,316694.0
47337,East Chatham,2015-11,52369.0
47338,Hegewisch,2015-11,99287.0
47339,New Eastside,2015-11,485606.0
47340,Lake Calumet,2015-11,101529.0
47341,North Park,2015-11,305976.0
47342,River North,2015-11,337398.0
47343,Ukrainian Village,2015-11,435442.0
47344,Canaryville,2015-11,210207.0
47345,Tri-Taylor,2015-11,202247.0
47346,Calumet River,2015-11,0.0
47347,Arcadia Terrace,2015-11,289012.0
47348,East Hyde Park,2015-11,205680.0
47349,Fulton River District,2015-11,424628.0
47350,Irving Woods,2015-11,238544.0
47351,Union Ridge,2015-11,260040.0
47352,Washington Heights,2015-11,100174.0
47353,Big Oaks,2015-11,272035.0
47354,Edgebrook,2015-11,418558.0
47355,South Deering,2015-11,80489.0
47356,Lincoln Square,2015-11,377429.0
47357,Kelvin Park,2015-11,224936.0
47358,West Chatham,2015-11,82391.0
47359,Lathrop Homes,2015-11,556631.0
47360,Douglas Park,2015-11,136272.0
47361,Homan Square,2015-11,141206.0
47362,West Chesterfield,2015-11,97165.0
47363,East Beverly,2015-11,207926.0
47364,West Beverly,2015-11,224345.0
47365,Goose Island,2015-11,426008.0
47366,Bowmanville,2015-11,454312.0
47367,Oriole Park,2015-11,276496.0
47368,Hanson Park,2015-11,191751.0
47369,Ranch Triangle,2015-11,682599.0
47370,Wrigleyville,2015-11,439494.0
47371,North Kenwood,2015-11,250306.0
47372,Vittum Park,2015-11,185461.0
